LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
PALMEIRA DOS INDIOS;27/10/2023;1700;33,2;34;33;50;53;49;977,8;978,3;977,8;4,9;58;11;2996,8;0
PALMEIRA DOS INDIOS;27/10/2023;1800;33,1;33,9;32,9;50;51;47;977,6;977,8;977,6;4,6;62;11;2282,6;0
PALMEIRA DOS INDIOS;27/10/2023;1900;32,5;33,4;32,4;52;52;48;977,6;977,6;977,4;4,6;65;9,3;1480,7;0
PALMEIRA DOS INDIOS;27/10/2023;2000;30,8;32,5;30,8;56;56;51;978,2;978,2;977,6;5;68;9,4;355,4;0
PALMEIRA DOS INDIOS;27/10/2023;2100;27,6;30,8;27,6;78;78;56;979,2;979,2;978,2;4,4;67;9,1;17,4;0
PALMEIRA DOS INDIOS;27/10/2023;2200;25,8;27,6;25,8;86;86;78;979,7;979,7;979,2;5,3;68;9,1;;0
PALMEIRA DOS INDIOS;27/10/2023;2300;24,9;25,8;24,8;87;88;86;980,5;980,5;979,7;6,1;67;10,8;;0
PALMEIRA DOS INDIOS;28/10/2023;0;24,1;24,9;24,1;91;92;87;981,1;981,1;980,5;4,6;85;10,2;;0
PALMEIRA DOS INDIOS;28/10/2023;100;23,7;24,1;23,7;93;93;91;981,3;981,3;981,1;4,5;93;9,5;;0
PALMEIRA DOS INDIOS;28/10/2023;200;23,8;23,8;23,6;92;94;92;980,7;981,3;980,7;5,3;67;9,6;;0
PALMEIRA DOS INDIOS;28/10/2023;300;23,7;23,9;23,7;92;92;91;980,4;980,7;980,4;5,4;86;10,3;;0
PALMEIRA DOS INDIOS;28/10/2023;400;23;23,7;23;96;96;92;980,1;980,5;980;4,1;122;9,3;;0
PALMEIRA DOS INDIOS;28/10/2023;500;22,5;23;22,5;99;99;96;980,1;980,1;979,9;3,1;182;7,1;;0
PALMEIRA DOS INDIOS;28/10/2023;600;22,4;22,6;22,4;100;100;99;980,1;980,2;980;2,9;148;4,9;;0
PALMEIRA DOS INDIOS;28/10/2023;700;23;23,1;22,3;97;100;97;980,8;980,8;980,1;2,6;131;6,8;;0
PALMEIRA DOS INDIOS;28/10/2023;800;22,1;23;22,1;99;99;96;981,4;981,4;980,8;2,1;145;5,5;;0
PALMEIRA DOS INDIOS;28/10/2023;900;23,5;23,5;22,1;91;99;91;981,8;981,8;981,3;3,6;134;6,2;293,9;0
PALMEIRA DOS INDIOS;28/10/2023;1000;26,1;26,2;23,5;79;92;79;982,3;982,3;981,8;4,7;69;9,6;1256,8;0
PALMEIRA DOS INDIOS;28/10/2023;1100;27,8;28,7;25,4;65;81;63;982,5;982,6;982,3;6,4;69;10,8;1822;0
PALMEIRA DOS INDIOS;28/10/2023;1200;29,7;29,7;27,7;62;67;61;982,5;982,5;982,4;7,2;68;13,7;2996,4;0
PALMEIRA DOS INDIOS;28/10/2023;1300;30,3;30,5;28,5;56;64;55;982,6;982,7;982,5;6,4;67;13,7;3249,2;0
PALMEIRA DOS INDIOS;28/10/2023;1400;29,9;31,1;29,8;59;59;53;981,9;982,6;981,9;6,1;66;13,3;3534,1;0
PALMEIRA DOS INDIOS;28/10/2023;1500;31,7;32,3;29,9;49;59;48;980,7;981,9;980,7;6;66;12,2;3702,2;0
PALMEIRA DOS INDIOS;28/10/2023;1600;32,4;32,6;31,3;46;52;46;979,9;980,7;979,7;5,7;66;11,4;3561,3;0
PALMEIRA DOS INDIOS;28/10/2023;1700;31,4;32,9;31,3;52;52;47;979,1;979,9;979,1;5,3;67;11,1;3038,7;0
PALMEIRA DOS INDIOS;28/10/2023;1800;31,4;32,4;31,3;53;53;48;978,9;979,1;978,9;4,6;68;12,1;2319,6;0
PALMEIRA DOS INDIOS;28/10/2023;1900;30,5;31,8;30,3;53;54;51;979,1;979,1;978,7;4,6;67;10,9;1471;0
PALMEIRA DOS INDIOS;28/10/2023;2000;28,4;30,5;28,4;62;62;53;979,9;979,9;979,1;4,8;69;9,2;427,1;0
PALMEIRA DOS INDIOS;28/10/2023;2100;26,4;28,4;26,4;73;73;62;980,8;980,8;979,9;4,6;132;9,8;17,4;0
PALMEIRA DOS INDIOS;28/10/2023;2200;25;26,4;25;82;82;73;981,7;981,7;980,8;3,6;134;9,3;;0
PALMEIRA DOS INDIOS;28/10/2023;2300;24;25;24;89;89;82;982,3;982,3;981,7;3,6;134;7;;0
PALMEIRA DOS INDIOS;29/10/2023;0;23,6;24;23,6;91;91;89;982,9;982,9;982,2;3,2;125;6,8;;0
PALMEIRA DOS INDIOS;29/10/2023;100;23,5;23,6;23,4;93;93;91;982,6;983;982,6;2,9;138;6,2;;0
PALMEIRA DOS INDIOS;29/10/2023;200;23,1;23,5;23;96;96;93;981,9;982,6;981,9;1,3;113;5;;0
PALMEIRA DOS INDIOS;29/10/2023;300;23,2;23,4;23,1;94;96;93;981,2;981,9;981,1;2,2;144;4,9;;0
PALMEIRA DOS INDIOS;29/10/2023;400;23,1;23,5;23,1;93;94;92;980,8;981,2;980,8;3,3;106;7,2;;0
PALMEIRA DOS INDIOS;29/10/2023;500;22,7;23,1;22,6;96;96;93;980,5;980,8;980,5;2,2;151;5,9;;0
PALMEIRA DOS INDIOS;29/10/2023;600;22,7;22,7;22,3;97;98;96;980,7;980,7;980,4;1,9;144;4;;0
PALMEIRA DOS INDIOS;29/10/2023;700;21,6;22,8;21,4;;;;981,1;981,1;980,7;1,2;70;6,5;;1,4
PALMEIRA DOS INDIOS;29/10/2023;800;21,4;21,7;21,4;;;;981,4;981,4;981,1;0,4;100;2,7;;0
PALMEIRA DOS INDIOS;29/10/2023;900;23,1;23,1;21,3;100;;;982,1;982,1;981,4;2,1;146;3,5;301,6;0
PALMEIRA DOS INDIOS;29/10/2023;1000;24,5;24,9;23,1;90;100;89;983;983;982,1;3,4;66;7,1;1151;0
PALMEIRA DOS INDIOS;29/10/2023;1100;24,4;25,3;24,2;93;93;83;983,8;983,8;983;2,5;353;8,1;864;0
PALMEIRA DOS INDIOS;29/10/2023;1200;26,8;27,2;24,4;70;93;70;983,8;983,9;983,8;3,6;67;9;1798,9;0
PALMEIRA DOS INDIOS;29/10/2023;1300;26,6;27,4;25,4;76;77;69;984,2;984,4;983,8;4,6;120;10,5;1634,7;0
PALMEIRA DOS INDIOS;29/10/2023;1400;29,1;29,2;26,6;64;76;64;983,2;984,2;983,2;3,2;67;8,9;2623,8;0
PALMEIRA DOS INDIOS;29/10/2023;1500;29,9;30,1;28,4;60;68;58;981,9;983,2;981,9;3,9;69;7,4;2267,7;0
PALMEIRA DOS INDIOS;29/10/2023;1600;31,6;31,6;29,3;52;62;51;980,7;981,9;980,7;3,7;70;7,6;2327,1;0
PALMEIRA DOS INDIOS;29/10/2023;1700;29,9;32,1;29,9;52;53;48;979,8;980,7;979,8;5;72;8;2164,4;0
PALMEIRA DOS INDIOS;29/10/2023;1800;29;31,7;29;58;59;51;979,5;979,8;979,4;4,2;69;8,4;1609,4;0
PALMEIRA DOS INDIOS;29/10/2023;1900;29;30,8;28,7;63;64;54;979,5;979,6;979,3;3,9;124;7,1;1012,6;0
PALMEIRA DOS INDIOS;29/10/2023;2000;27;29,3;27;68;68;62;979,8;979,8;979,5;3,6;120;7,8;369,4;0
PALMEIRA DOS INDIOS;29/10/2023;2100;25,2;27;25,2;76;76;68;980,1;980,1;979,8;3,4;71;6,7;15,9;0
PALMEIRA DOS INDIOS;29/10/2023;2200;23,6;25,2;23,6;83;83;76;980,8;980,8;980;1,2;69;5,9;;0
PALMEIRA DOS INDIOS;29/10/2023;2300;22,9;23,6;22,9;91;91;83;981,6;981,6;980,8;2;69;5,1;;0
PALMEIRA DOS INDIOS;30/10/2023;0;22,1;22,9;22,1;96;96;91;982,2;982,2;981,6;1,3;73;3;;0
PALMEIRA DOS INDIOS;30/10/2023;100;21,8;22,2;21,8;98;98;96;982,2;982,4;982,2;1,3;57;2,9;;0
PALMEIRA DOS INDIOS;30/10/2023;200;21,2;21,8;21,2;;;;981,7;982,4;981,7;1,3;75;2,3;;0
PALMEIRA DOS INDIOS;30/10/2023;300;21,1;21,2;20,9;;;;981,1;981,7;981,1;0;73;2,3;;0
PALMEIRA DOS INDIOS;30/10/2023;400;21,6;21,6;21,1;;;;980,6;981,1;980,6;1,8;59;2,9;;0
PALMEIRA DOS INDIOS;30/10/2023;500;21,1;21,7;21,1;;;;980,1;980,6;980;1,7;136;3;;0
PALMEIRA DOS INDIOS;30/10/2023;600;20,5;21,1;20,5;;;;980,3;980,3;980,1;1,1;77;2,7;;0
PALMEIRA DOS INDIOS;30/10/2023;700;20,6;20,6;20,3;;;;980,7;980,7;980,2;0;107;2,1;;0
PALMEIRA DOS INDIOS;30/10/2023;800;20,3;20,8;20,3;;;;981,5;981,5;980,7;0;101;0;;0
PALMEIRA DOS INDIOS;30/10/2023;900;22,4;22,4;20,3;;;;981,9;981,9;981,4;0;101;0;310,5;0
PALMEIRA DOS INDIOS;30/10/2023;1000;24,8;24,8;22,5;86;100;84;982,5;982,5;981,9;1,9;72;3,7;1204,6;0
PALMEIRA DOS INDIOS;30/10/2023;1100;25,6;25,6;24,5;77;86;76;982,8;982,9;982,5;2,8;66;5,2;1203,6;0
PALMEIRA DOS INDIOS;30/10/2023;1200;25,1;25,8;25;78;79;76;982,8;982,9;982,6;3,5;69;5,8;948,7;0
PALMEIRA DOS INDIOS;30/10/2023;1300;25,2;26,1;25;78;81;77;982,6;982,8;982,6;2,7;92;5,5;1061,2;0
PALMEIRA DOS INDIOS;30/10/2023;1400;27,5;27,5;25,2;71;78;70;982;982,6;982;1;57;5,5;1511,3;0
PALMEIRA DOS INDIOS;30/10/2023;1500;29,3;29,3;26,7;61;73;61;980,9;982;980,9;2,5;62;6,6;1883,7;0
PALMEIRA DOS INDIOS;30/10/2023;1600;29,3;30,8;28,9;56;62;53;979,9;980,9;979,9;3,2;64;7;2488,7;0
PALMEIRA DOS INDIOS;30/10/2023;1700;31,5;31,7;29,1;50;57;50;979,3;979,9;979,2;3;95;7,8;2741,4;0
PALMEIRA DOS INDIOS;30/10/2023;1800;30,4;31,4;29,9;50;53;49;978,7;979,3;978,7;2,2;119;7,2;2090,4;0
PALMEIRA DOS INDIOS;30/10/2023;1900;29,3;31,4;29,3;54;54;48;978,9;978,9;978,7;3,6;70;6,8;1664,3;0
PALMEIRA DOS INDIOS;30/10/2023;2000;27,7;29,3;27,7;61;61;54;979,1;979,2;978,8;3,3;88;6,7;304,9;0
PALMEIRA DOS INDIOS;30/10/2023;2100;25,4;27,7;25,4;73;73;61;979,9;979,9;979,1;2,7;67;7,3;17,9;0
PALMEIRA DOS INDIOS;30/10/2023;2200;23,8;25,4;23,8;81;81;73;980,8;980,8;979,9;1,7;64;5,5;;0
PALMEIRA DOS INDIOS;30/10/2023;2300;22,6;23,8;22,6;91;91;81;981,3;981,3;980,8;1,7;58;4;;0
PALMEIRA DOS INDIOS;31/10/2023;0;21,9;22,6;21,9;97;97;91;981,7;981,8;981,3;1,6;51;3;;0
PALMEIRA DOS INDIOS;31/10/2023;100;21,8;21,9;21,8;98;98;97;982;982;981,7;1,8;321;3,1;;0
PALMEIRA DOS INDIOS;31/10/2023;200;21,6;21,8;21,6;99;99;98;981,2;982;981,2;2,1;51;3,9;;0
PALMEIRA DOS INDIOS;31/10/2023;300;21,8;21,9;21,6;98;99;98;980,2;981,2;980,2;2,9;62;6;;0
PALMEIRA DOS INDIOS;31/10/2023;400;21,5;21,8;21,4;100;100;98;979,5;980,2;979,5;2,6;64;6,3;;0
PALMEIRA DOS INDIOS;31/10/2023;500;21,4;21,7;21,4;98;100;98;979,1;979,6;979,1;2,4;78;5,7;;0
PALMEIRA DOS INDIOS;31/10/2023;600;21,4;21,5;21,3;98;99;98;979,2;979,2;979;2,4;186;5,4;;0
PALMEIRA DOS INDIOS;31/10/2023;700;21;21,4;20,9;98;98;96;979,5;979,5;979,1;2,3;57;5,7;;0
PALMEIRA DOS INDIOS;31/10/2023;800;21,2;21,6;20,9;97;99;96;979,8;979,8;979,4;2,1;105;5,7;;0
PALMEIRA DOS INDIOS;31/10/2023;900;23,1;23,1;21;88;98;88;980,5;980,5;979,7;2;189;5,4;293,7;0
PALMEIRA DOS INDIOS;31/10/2023;1000;24,8;24,8;23,1;81;88;81;981;981;980,5;3,3;51;6;1224,6;0
PALMEIRA DOS INDIOS;31/10/2023;1100;27,2;27,2;24,8;69;81;69;981;981,1;980,9;3,4;62;7,1;2126,2;0
PALMEIRA DOS INDIOS;31/10/2023;1200;28,4;28,8;26,5;61;71;61;981;981,1;980,9;2,9;63;7;2909,8;0
PALMEIRA DOS INDIOS;31/10/2023;1300;30,4;30,5;28,3;55;63;55;980,7;981;980,6;1,7;85;6,4;3474,1;0
PALMEIRA DOS INDIOS;31/10/2023;1400;31,8;32,2;30,1;50;56;50;979,7;980,7;979,7;1,8;64;5,9;3744;0
PALMEIRA DOS INDIOS;31/10/2023;1500;33;33,3;31,5;46;51;46;978,7;979,7;978,7;1,2;76;5,7;3773,4;0
PALMEIRA DOS INDIOS;31/10/2023;1600;34,3;34,8;31,9;44;50;43;977,5;978,7;977,5;1,5;120;5,4;3526,3;0
PALMEIRA DOS INDIOS;31/10/2023;1700;33,8;34,5;33,1;44;49;43;976,7;977,5;976,7;2,3;62;5,7;3008,3;0
PALMEIRA DOS INDIOS;31/10/2023;1800;34,2;34,7;33,5;46;47;44;976,2;976,7;976,1;2,6;63;7,6;2297,7;0
PALMEIRA DOS INDIOS;31/10/2023;1900;31,7;34,5;31,6;58;58;44;976,3;976,3;976;4,7;70;9,1;1424,8;0
PALMEIRA DOS INDIOS;31/10/2023;2000;28,2;31,8;28,2;70;70;58;977,1;977,1;976,3;4,2;70;8,1;478,2;0
PALMEIRA DOS INDIOS;31/10/2023;2100;25,7;28,2;25,7;78;78;70;978,3;978,3;977,1;4,5;61;9,4;16,9;0
PALMEIRA DOS INDIOS;31/10/2023;2200;24,5;25,7;24,5;84;84;78;979,2;979,2;978,3;3,8;63;9,4;;0
PALMEIRA DOS INDIOS;31/10/2023;2300;23,8;24,5;23,8;88;88;84;979,8;979,8;979,1;3,3;56;7;;0
PALMEIRA DOS INDIOS;01/11/2023;0;23,4;23,9;23,4;90;90;88;979,7;979,9;979,7;3,2;58;7,3;;0
PALMEIRA DOS INDIOS;01/11/2023;100;23,4;23,6;23,4;91;91;89;979,8;979,9;979,7;3,6;79;8,4;;0
PALMEIRA DOS INDIOS;01/11/2023;200;23,5;23,5;23,4;91;91;90;979,5;979,8;979,5;4,1;70;9,4;;0
PALMEIRA DOS INDIOS;01/11/2023;300;22,9;23,5;22,9;94;94;91;979,2;979,5;979,2;2,3;149;8,4;;0
PALMEIRA DOS INDIOS;01/11/2023;400;22,6;22,9;22,6;94;94;94;978,9;979,2;978,9;2,3;147;4,7;;0
PALMEIRA DOS INDIOS;01/11/2023;500;23,3;23,3;22,4;89;95;89;978,5;978,9;978,4;3,1;98;5,6;;0
PALMEIRA DOS INDIOS;01/11/2023;600;23,6;23,6;23,2;86;90;86;978,7;978,7;978,4;3,1;64;6,1;;0
PALMEIRA DOS INDIOS;01/11/2023;700;23,6;23,6;23,3;84;86;84;979,6;979,6;978,7;2;62;6,5;;0
PALMEIRA DOS INDIOS;01/11/2023;800;23,3;23,7;23,3;87;87;84;980;980;979,5;1,5;69;4;;0
PALMEIRA DOS INDIOS;01/11/2023;900;23,8;23,9;23,3;88;89;87;980,4;980,4;980;2,3;80;3,8;153,5;0
PALMEIRA DOS INDIOS;01/11/2023;1000;26,2;26,2;23,8;78;88;78;980,8;980,8;980,4;2,7;87;6,5;925,3;0
PALMEIRA DOS INDIOS;01/11/2023;1100;27;27,6;25,7;74;79;72;981,1;981,1;980,8;3;25;7,4;1449,4;0
PALMEIRA DOS INDIOS;01/11/2023;1200;30;30,2;27;62;74;61;980,6;981,1;980,6;3,4;59;7,1;2652;0
PALMEIRA DOS INDIOS;01/11/2023;1300;31,3;31,5;29,1;57;65;56;980,1;980,7;980,1;2,4;83;7,1;3290,4;0
PALMEIRA DOS INDIOS;01/11/2023;1400;32,3;33;31,1;54;58;51;979,4;980,1;979,4;1,8;71;7,1;3527,5;0
PALMEIRA DOS INDIOS;01/11/2023;1500;34,3;34,5;32,1;49;54;48;978,2;979,4;978,2;2,4;67;7,1;3415,4;0
PALMEIRA DOS INDIOS;01/11/2023;1600;34,1;35,3;33,6;48;50;45;977;978,2;977;2,3;110;6,4;2983,6;0
PALMEIRA DOS INDIOS;01/11/2023;1700;34,3;35,4;33,5;48;49;44;976,4;977;976,4;2,6;62;6,4;2152,9;0
PALMEIRA DOS INDIOS;01/11/2023;1800;34,1;35;33,7;48;50;47;976;976,4;976;3,1;69;7,4;2313,7;0
PALMEIRA DOS INDIOS;01/11/2023;1900;33,9;34,7;33,8;50;50;47;976,2;976,2;975,9;2,8;61;6,9;1385,2;0
PALMEIRA DOS INDIOS;01/11/2023;2000;32,1;34;32,1;56;56;50;976,6;976,6;976,2;3,2;67;7,2;470,6;0
PALMEIRA DOS INDIOS;01/11/2023;2100;28,5;32,1;28,5;78;78;56;977,6;977,6;976,6;3,7;65;7,7;16,6;0
PALMEIRA DOS INDIOS;01/11/2023;2200;26,9;28,5;26,9;84;84;78;978,3;978,3;977,6;3,6;100;8,3;;0
PALMEIRA DOS INDIOS;01/11/2023;2300;25,9;26,9;25,9;87;87;84;979,1;979,1;978,3;4,2;59;7,7;;0
PALMEIRA DOS INDIOS;02/11/2023;0;25,3;25,9;25,2;90;90;87;979,3;979,5;979,1;4;67;8,1;;0
PALMEIRA DOS INDIOS;02/11/2023;100;24,9;25,3;24,9;91;92;90;979,6;979,7;979,3;3,6;91;8,7;;0
PALMEIRA DOS INDIOS;02/11/2023;200;25,1;25,1;24,8;90;92;90;979,1;979,6;979,1;3,5;111;7,4;;0
PALMEIRA DOS INDIOS;02/11/2023;300;25,2;25,3;25;89;90;89;978,5;979,1;978,5;2,9;68;8,4;;0
PALMEIRA DOS INDIOS;02/11/2023;400;24,8;25,2;24,8;90;90;89;978;978,5;978;3,4;77;5,7;;0
PALMEIRA DOS INDIOS;02/11/2023;500;24,2;24,8;24,1;92;92;90;977,9;978;977,8;1,5;144;6,9;;0
PALMEIRA DOS INDIOS;02/11/2023;600;23,8;24,4;23,7;91;93;88;978,1;978,1;977,9;2,7;149;5,5;;0
PALMEIRA DOS INDIOS;02/11/2023;700;23,6;23,8;23,5;91;92;91;978,4;978,4;978,1;1,3;143;4,5;;0
PALMEIRA DOS INDIOS;02/11/2023;800;24,4;24,4;23,6;88;91;88;978,9;978,9;978,4;1,9;202;5,3;;0
PALMEIRA DOS INDIOS;02/11/2023;900;26;26;24,4;82;88;82;979,5;979,6;978,9;1,1;46;4,7;289,3;0
PALMEIRA DOS INDIOS;02/11/2023;1000;27,6;27,9;25,9;77;82;76;980,3;980,3;979,5;2;180;6,4;1152,4;0
PALMEIRA DOS INDIOS;02/11/2023;1100;29,4;29,9;27,6;68;77;68;980,4;980,6;980,3;3,3;42;6,3;1888,3;0
PALMEIRA DOS INDIOS;02/11/2023;1200;29,9;30,9;29,3;65;69;62;980,5;980,6;980,3;2,8;53;7,2;2197,7;0
PALMEIRA DOS INDIOS;02/11/2023;1300;32,5;32,8;29,9;58;66;56;980;980,5;980;2,8;120;5,8;2976,4;0
PALMEIRA DOS INDIOS;02/11/2023;1400;32,1;33,8;32;56;58;52;979,4;980,1;979,4;3,5;39;8,4;3263,9;0
PALMEIRA DOS INDIOS;02/11/2023;1500;34,2;34,6;31,8;51;58;50;978,5;979,5;978,5;2,9;59;6,7;2924,3;0
PALMEIRA DOS INDIOS;02/11/2023;1600;33,4;35,6;33,2;51;51;47;977,6;978,4;977,6;2,6;304;6,7;2409,8;0
PALMEIRA DOS INDIOS;02/11/2023;1700;33,9;35,6;33,2;47;51;44;977,1;977,6;977;3,3;52;6,6;1974,9;0
PALMEIRA DOS INDIOS;02/11/2023;1800;34,4;35,1;33,8;47;49;45;976,6;977,1;976,6;4,1;66;6,6;1710,6;0
PALMEIRA DOS INDIOS;02/11/2023;1900;34;34,8;33,9;47;48;46;976,5;976,6;976,5;3,5;37;7,2;1423,4;0
PALMEIRA DOS INDIOS;02/11/2023;2000;30,7;34;30,7;68;69;47;977;977;976,4;5,6;59;9,1;464,6;0
PALMEIRA DOS INDIOS;02/11/2023;2100;28,9;30,7;28,9;74;74;68;977,8;977,8;977;3,5;60;9;17,1;0
PALMEIRA DOS INDIOS;02/11/2023;2200;27,7;28,9;27,7;80;80;74;978,5;978,5;977,8;3;337;7;;0
PALMEIRA DOS INDIOS;02/11/2023;2300;26,8;27,7;26,8;84;84;80;979,3;979,3;978,6;4,9;71;8,5;;0
PALMEIRA DOS INDIOS;03/11/2023;0;26;26,8;26;87;87;84;979,8;979,8;979,2;3,3;81;9,4;;0
PALMEIRA DOS INDIOS;03/11/2023;100;25,5;26,1;25,5;90;90;87;980,2;980,3;979,8;3,5;67;7,1;;0
PALMEIRA DOS INDIOS;03/11/2023;200;25,2;25,5;25,2;91;91;90;980;980,3;979,9;3,4;88;6,8;;0
PALMEIRA DOS INDIOS;03/11/2023;300;24,7;25,2;24,7;90;91;90;979,6;980;979,6;3,4;74;7,2;;0
PALMEIRA DOS INDIOS;03/11/2023;400;24,3;24,7;24,3;91;91;90;979,2;979,6;979,1;5,3;65;9;;0
PALMEIRA DOS INDIOS;03/11/2023;500;24,3;24,3;24,2;89;91;89;979,1;979,2;979;2,7;66;9,4;;0
